Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Dómsektir 593 226 187 221,221.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Stjórnvaldssektir 126 - 85 61,61.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sektir af skatttekjum 361 104 88 188,188.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Aðrar sektir 34 35 20 17,17.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,44 — Ýmsar tekjur og óskilgreindar tekjur 108 63 105 105,105.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Innborganir í Ábyrgðarsjóð launa vegna gjaldþrota 69 63 69 71,71.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Annað 39 - 37 34,34.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,IV Sala efnislegra eigna 1.737 540 1.737 990,990.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,81 — Sala fastafjármuna 1.737 540 1.737 990,990.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sala íbúðarhúsnæðis - 500 - -,500.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sala á öðru húsnæði en íbúðarhúsnæði 289 - 289 17,17.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sala á landi og jarðeignum 1.003 - 1.003 696,696.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sala á eignum Jarðasjóðs 298 40 298 277,277.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sala annarra fastafjármuna 148 - 148 -,148.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,V. Hagnaður af peningalegum eignum 12.472 - 12.472 57.833,57833.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,91 — Hagnaður af sölu verðbréfa - - - -,91.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,92 — Hagnaður af sölu hlutabréfa 274 - 274 57.833,57833.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Landssími Íslands hf E - 56.755,56755.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Lánasjóður landbúnaðarins 260 - 260 851,851.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Skráningarstofan ehf. s - - 228,228.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Sala annarra hlutabréfa 14 - 14 -,14.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,95 | Aðrar tekjur af peningalegum eignum 12.198 - 12.198 -,12198.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,"Rarik, endurmetið virði við hlutafjárvæðingu 12.198 - 12.198 -",12198.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,Tekjur samtals 421.963 379.248 396.526 421.166,421166.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,=== PAGE 90 ===,90.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Tekjur Fjáraukalög Innheimt Tekjur,SÉRYFIRLIT 2. Gjöld ráðuneyta og stofnana,2.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"00 Æðsta stjórn ríkisins 2.750 2.724 27 1,0 2.979 229 7,7",7.7,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"101 Embætti forseta Íslands 168 177 -10 56 169 2 0,9",0.9,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"201 Alþingi 1.783 1.826 -43 23 1.959 175 9,0",9.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,205 Framkvæmdir á Alþingisreit 2 8 6 709 10 8 0770,8.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"301 Ríkisstjórn 218 182 35 19,4 210 8 -40",40.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"401 Hæstiréttur 112 106 7 6,3 114 2 17",17.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"610 Umboðsmaður Alþingis 94 82 1 13,6 105 12 110",110.0,2006,
"eða 34,2% af gjöldum ráðuneytisins, en undir þann málaflokk heyra",Reikningur Reikningur Breyting Fjárheimild Frávik,"620 Ríkisendurskoðun 374 342 32 9,2 412 39 94",94.0,2006,
"101 Forsætisráðuneyti, aðalskrifstofa 215 200 16 7,9 343 128 372",,190 Ýmis verkefni 306 1.079 2 453 7 324,324.0,2006,
"101 Forsætisráðuneyti, aðalskrifstofa 215 200 16 7,9 343 128 372",,199 Ráðstöfunarfé = - - ER 4 4 1000,4.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"203 Fasteignir Stjórnarráðsins 2 16 -14 — -88,1 79 77 „976",976.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"231 Norræna ráðherranefndin 130 128 2 19 140 10 7,2",7.2,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"241 Umboðsmaður barna 27 25 2 6,3 32 5 157",157.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"251 Þjóðmenningarhúsið 82 83 -2 -2,0 88 6 71",71.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,253 Vest-norrænt menningarhús,253.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,í Kaupmannahöfn 7 8 1 -140 26 19 733,733.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,255 Minningarsafn um,255.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"Halldór Laxness á Gljúfrasteini 36 32 4 12,0 36 1 15",15.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"261 Óbyggðanefnd 90 75 Sv 19,1 94 5 5,0",5.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"271 Ríkislögmaður 53 49 3 6,9 65 13 195",195.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"303 Kristnihátíðarsjóður 3 154 -150 — -97,7 8 4 545",545.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,"902 Þjóðgarðurinn á Þingvöllum 78 83 -5 -6,2 80 2 27",27.0,2006,
201 Fasteignir forsætisráðuneytis 74 97 -23 233 88 1 154,,996 Íslenska upplýsingasamfélagið 37 2 35 78 41 527,527.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,199 Ráðstöfunarfé = - - ER s 6,6.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"201 Háskóli Íslands 5.671 5.349 322 6,0 5.868 198",198.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"202 Tilraunastöð Háskólans að Keldum 175 147 28 19,2 169 -6",6.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,203 Raunvísindastofnun Háskólans 285 288 -3 Ll 245 -40,40.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"204 Stofnun Sigurðar Nordals 17 13 4 30,9 22 5",5.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,205 Stofnun Árna Magnússonar á Íslandi 90 116 -26 225 80 -10,10.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"206 Orðabók Háskólans 23 38 -15 — -40,5 29 ð",29.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,207 Íslensk málstöð 14 23 8 365 16 2,2.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,208 Örnefnastofnun Íslands 9 16 1 448 9 -0,0.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,209 Stofnun Árna Magnússonar,209.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,í íslenskum fræðum 64 - 64 ER 78 1 185,185.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,210 Háskólinn á Akureyri 1.036 1.069 -33 31 706 -330 — -468,468.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"211 Tækniháskóli Íslands 15 348 -333 — -95,7 = -15 EA",15.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,215 Kennaraháskóli Íslands 1.485 1.383 103 74 1.523 38 25,25.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,223 Námsmatsstofnun 46 67 21 314 -31 -77,77.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"225 Viðskiptaháskólinn á Bifröst 232 203 29 14,2 232 - -",232.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"227 Háskólinn í Reykjavík 1.369 864 505 58,4 1.372 3",3.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,228 Listaháskóli Íslands 530 485 44 91 528 -1,1.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"231 Rannsóknamiðstöð Íslands 140 106 34 32,5 128 -13",13.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,234 Ritlauna- og,234.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,rannsóknasjóður prófessora s - - ER o 0 1000,0.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,235 Markáætlun á sviði vísinda og tækni 32 59 27 457 174 142 815,815.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"236 Rannsóknasjóður 560 474 86 18,1 486 4 15",15.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,"238 Tækjasjóður 98 158 -60 -38,l 447 349 781",781.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,89,89.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,=== PAGE 91 ===,91.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",,SÉRYFIRLIT 2. Gjöld ráðuneyta og stofnana,2.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"239 Rannsóknarnámssjóður 62 62 -0 -0,5 1 -61",61.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"269 Háskóla- og vísindastarfsemi,",269.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"viðhald og stofnkostnaður 86 123 -36 — -29,6 221 134",134.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"299 Háskóla- og rannsóknastarfsemi 118 74 43 58,4 112 -6",6.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,301 Menntaskólinn í Reykjavík 443 413 30 73 493 49,49.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"302 Menntaskólinn á Akureyri 400 373 27 7,2 344 -56",56.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"303 Menntaskólinn að Laugarvatni 136 120 16 13,6 96 -40",40.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,304 Menntaskólinn við Hamrahlíð 650 578 72 124 682 31,31.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"305 Menntaskólinn við Sund 394 359 35 9,8 425 31",31.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,306 Menntaskólinn á Ísafirði 231 225 ð 28 206 -25 120,120.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"307 Menntaskólinn á Egilsstöðum, 216 194 23 11,6 239 23 9,4",9.4,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"308 Menntaskólinn í Kópavogi 642 580 62 10,7 632 1 7",7.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"309 Kvennaskólinn í Reykjavík 291 256 36 14,0 309 18 5,7",5.7,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,316 Fasteignir framhaldsskóla 269 75 194 318 49 155,155.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"318 Framhaldsskólar, stofnkostnaður 1.103 196 907 987 17 118",118.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"319 Framhaldsskólar, almennt 487 427 60 14,0 449 38 84",84.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"350 Fjölbrautaskólinn í Breiðholti 822 737 85 11,6 860 38 44",44.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"351 Fjölbrautaskólinn Ármúla 703 619 84 13,6 737 34 46",46.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"352 Flensborgarskóli 383 335 48 14,4 310 -73 235",235.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"353 Fjölbrautaskóli Suðurnesja 549 497 52 10,4 637 88",88.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"354 Fjölbrautaskóli Vesturlands 380 360 20 5,4 347 -32",32.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"355 Framhaldsskólinn í Vestmannaeyjum 153 11 12 8,4 170 17",17.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"356 Fjölbrautaskóli Norðurlands vestra 278 253 26 10,1 233 -45",45.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"357 Fjölbrautaskóli Suðurlands 523 498 25 4,9 547 24",24.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"358 Verkmenntaskóli Austurlands 152 140 12 8,8 151 -1",1.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"359 Verkmenntaskólinn á Akureyri 870 800 70 8,7 783 -87",87.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"360 Fjölbrautaskólinn í Garðabæ 401 400 1 0,3 288 -113",113.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"361 Framhaldsskólinn í A-Skaftafellssýslu 98 85 13 15,8 112 14",14.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"362 Framhaldsskólinn á Húsavík 101 100 1 0,5 116 16",16.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"363 Framhaldsskólinn á Laugum 118 11 7 6,5 106 -13",13.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"365 Borgarholtsskóli 720 645 75 11,6 753 32",32.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"367 Snæfellsskóli 141 120 21 17,6 132 -9",9.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"369 Menntaskólinn Hraðbraut 163 156 8 4,8 163 - -",163.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,430 Samskiptamiðstöð heyrnarlausra,430.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"og heyrnarskertra 46 49 -3 64 42 4 -10,2",10.2,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"441 Fullorðinsfræðsla fatlaðra 188 174 iv 8,2 186 2 12",12.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"451 Símenntun og fjarkennsla 286 168 118 70,2 302 16 5,2",5.2,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,505 Fjöltækniskóli Íslands 287 - 287 275 12 44,44.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"506 Vélskóli Íslands = 215 -215 — -100,0 = -",100.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"507 Stýrimannaskólinn í Reykjavík = 69 -69 -100,0 = -",100.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"514 lönskólinn í Reykjavík 1.122 1.042 79 7,6 1.105 -17",17.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"516 lönskólinn í Hafnarfirði 462 427 35 8,3 546 84",84.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,541 Hússtjórnarskólinn í Reykjavík 24 26 -2 85 24 - -,24.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"551 Hússtjórnarskólinn Hallormsstað 20 19 1 5,3 20 - -",20.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,564 Listdansskólinn 80 84 4 43 -56 -137 .,137.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"581 Verslunarskóli Íslands 750 679 71 10,5 750 () 0,0",0.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"720 Grunnskólar, almennt 186 152 34 221 178 8 44",44.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"725 Námsgagnastofnun 388 353 36 10,1 408 19 47",47.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,804 Kvikmyndaskoðun s 10 4 -426 -13 -19,19.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"872 Lánasjóður íslenskra námsmanna 4477 4.050 427 10,5 4477 - -",10.5,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"884 Jöfnun á námskostnaði 512 525 -13 24 543 31 5,7",5.7,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"901 Fornleifavernd ríkisins 58 50 8 16,1 45 12 273",273.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"902 Þjóðminjasafn Íslands 433 358 75 21,0 485 52 107",107.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"903 Þjóðskjalasafn Íslands 150 131 19 14,4 151 1 0,4",0.4,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,=== PAGE 92 ===,92.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,SÉRYFIRLIT 2. Gjöld ráðuneyta og stofnana,2.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,905 Landsbókasafn Íslands -,905.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,Háskólabókasafn 483 510 -27 53 468 15 33,33.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"906 Listasafn Einars Jónssonar 14 1 3 29,6 26 12 462",462.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"907 Listasafn Íslands 142 114 27 24,0 160 18 lll",18.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,908 Kvikmyndasafn Íslands 44 72 -29 395 46 2 47,47.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"909 Blindrabókasafn Íslands 67 66 1 0,9 68 1 15",15.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"918 Safnasjóður 82 63 19 31,0 90 8 8,5",8.5,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"919 Söfn, ýmis framlög 190 121 69 57,3 201 1 54",54.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"969 Menningarstofnanir,",969.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,viðhald og stofnkostnaður 715 140 575 ER 1.524 809 531,531.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"971 Ríkisútvarpið 3.205 2.483 721 29,1 3.225 20 0,6",0.6,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"972 Íslenski dansflokkurinn 97 77 19 25,2 106 9 84",84.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"973 Þjóðleikhús 586 627 -41 -6,6 539 4 88",88.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"974 Sinfóníuhljómsveit Íslands 296 279 18 6,4 296 - -",296.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,"976 Menningarsjóður 15 1 4 33,2 19 4 24",24.0,2006,
"101 Menntamálaráðuneyti, aðalskrifstofa 560 551 8 15 552 7",Reikningur Reikningur Breyting Fjárheimild Frávik,977 Höfundarréttargjöld 97 94 3 28 98 2 18,18.0,2006,
