Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",,"715 St. Fransiskusspítali, Stykkishólmi .... 213 188 24 13,0 213 - -",213.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",,"721 Heilbrigðisstofnunin Patreksfirði 125 117 8 72 122 4 -3,1",3.1,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",,725 Heilbrigðisstofnunin Ísafjarðarbæ. 424 394 3 79 425 (0) 01,1.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",,"731 Heilbrigðisstofnunin Bolungarvík 63 59 4 6,9 102 39 38,5",38.5,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",,=== PAGE 105 ===,105.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",,Séryfirlit 2. Gjöld ráðuneyta og stofnana eftir málaflokkum,2.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"735 Heilbrigðisstofnunin Hólmavík i 54 60 -6 -9,8 21 -34 RN",34.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"741 Heilbrigðisstofnunin Hvammstanga... 136 121 14 11,8 172 36 21,0",21.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"745 Heilbrigðisstofnunin Blönduósi 237 200 37 18,5 235 -2 -1,0",1.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"751 Heilbrigðisstofnunin Sauðárkról 486 425 61 14,3 567 g1 14,3",14.3,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"755 Heilbrigðisstofnunin Siglufirði 251 230 21 9,3 261 10 3,7",3.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"761 Heilbrigðisstofnun Þingeyinga. 467 421 46 11,0 297 -170 -57,3",57.3,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"717 Heilbrigðisstofnun Austurlands. 751 682 69 10,1 735 -16 -2,2",2.2,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,781 Heilbrigðisstofnunin,781.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Vestmannaeyjum AR 394 331 63 19,1 358 -36 -10,2",10.2,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"785 Heilbrigðisstofnunin Selfossi ... 535 461 74 16,1 523 -12 -2,3",2.3,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"791 Heilbrigðisstofnunin Suðurnesjum 611 330 280 84,9 676 65 9,7",9.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Heilsugæsla. 11.326 10.018 1.308 13,1 11.332 5 0,0",0.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,206 Sjúkratryggingar 4.950 4.610 340 74 5075 125 25,25.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,207 Verkgreiðslur til,207.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"og heilsugæslustöðva. - - - a 8 8 100,0",100.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"324 Heyrnar- og talmeinastöð Íslands 164 139 25 18,1 183 18 10,1",10.1,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"326 Sjónstöð Íslands 60 55 5 9,0 54 -6 -11,7",11.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"327 Geislavarnir ríkisin. 46 48 -1 -2,2 46 1 1,9",1.9,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"330 Manneldisráð .... 21 17 4 23,2 19 -2 -11,9",11.9,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"500 Heilsugæslustöðvar, almennt 34 40 -6 -15,5 158 124 78,5",78.5,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"501 Sjúkraflutningar. ÍR 525 397 128 32,3 566 41 72",72.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"505 Heilsugæsla í Reykjavík. 1.135 844 290 34,4 952 -183 -19,2",19.2,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"510 Heilsuverndarstöðin í Reykjaví 492 477 14 3,0 437 -55 -12,6",12.6,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,515 Heilsugæslustöðin,515.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Lágmúla í Reykjavík. 111 88 23 25,8 111 - -",111.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"517 Læknavaktin.. 188 160 29 17,9 188 - -",188.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"522 Heilsugæslustöðin Borgarnesi. 80 rá |) 12,6 1 1 1,4",1.4,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"524 Heilsugæslustöðin Ólafsvík .. rá 56 14 25,6 63 7 -11,7",11.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"525 Heilsugæslustöðin Grundarfirði 35 27 8 30,7 35 (9) 0,4",0.4,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"526 Heilsugæslustöðin Búðardal. 56 48 7 15,0 56 1 1,0",1.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"551 Heilsugæslustöðin Ólafsfirði . 3 30 1 3,4 36 4 12,5",12.5,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"552 Heilsugæslustöðin Dalvík .. 54 44 |) 21,4 58 5 79",79.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"553 Reynslusveitarfélagið Akurey 309 235 74 31,4 309 - -",309.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"568 Reynslusveitarfélagið Hornafjörður ... 75 60 15 25,6 75 - -",75.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,571 Heilsugæslustöðin,571.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Kirkjubæjarklaustri ... i 34 27 6 22,9 34 (9) 0,7",0.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"572 Heilsugæslustöðin Vík í Mýrdal . 30 26 4 16,1 35 5 15,1",15.1,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"574 Heilsugæslustöðin Rangárþing 78 62 16 25,2 78 (0) 0,5",0.5,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"576 Heilsugæslustöðin Laugarási 54 46 8 16,9 57 3 53",53.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"578 Heilsugæslustöðin Hveragerði. 53 43 11 25,0 60 7 11,2",11.2,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"579 Heilsugæslustöðin Þorlákshöfn 28 26 2 8,6 34 6 16,6",16.6,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"582 Heilsugæslustöðin Hafnarfirði . 282 211 LA 33,6 266 -16 -5,9",5.9,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"583 Heilsugæslustöðin Garðabæ 106 87 18 20,9 108 3 2,5",2.5,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"584 Heilsugæsla í Kópavogi ....... 297 229 69 30,0 293 -5 -1,6",1.6,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"585 Heilsugæslustöðin Seltjarnarnesi 146 130 16 12,3 171 26 15,1",15.1,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,=== PAGE 106 ===,106.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,Séryfirlit 2. Gjöld ráðuneyta og stofnana eftir málaflokkum,2.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"586 Heilsugæslustöðin Mosfellsbæ 117 92 25 26,7 99 -17 -17,6",17.6,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"711 Heilbrigðisstofnunin Akranesi 84 72 12 16,4 104 21 19,8",19.8,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"715 St. Fransiskusspítali, Stykkishólmi 44 39 5 12,1 44 - -",44.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"721 Heilbrigðisstofnunin Patreksfirði 43 42 1 3,1 38 -5 -12,4",12.4,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"725 Heilbrigðisstofnunin Ísafjarðarbæ. 130 88 42 47,5 157 27 17,1",17.1,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"731 Heilbrigðisstofnunin Bolungarvíl 44 36 7 20,4 8 -35 a",35.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"735 Heilbrigðisstofnunin Hólmavík.. 41 28 14 49,7 56 14 25,5",25.5,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"741 Heilbrigðisstofnunin Hvammstanga... 49 58 -9 -16,1 8 -41 A",41.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"745 Heilbrigðisstofnunin Blönduósi. 69 54 15 28,0 42 -27 -64,3",64.3,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"751 Heilbrigðisstofnunin Sauðárkróki 79 67 12 17,6 47 -32 -67,8",67.8,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"755 Heilbrigðisstofnunin Siglufirði 48 st 17 53,6 42 -7 -16,1",16.1,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"761 Heilbrigðisstofnun Þingeyinga 150 130 20 15,7 220 71 32,0",32.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"717 Heilbrigðisstofnun Austurlands. 351 318 32 10,1 400 49 124",124.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,781 Heilbrigðisstofnunin,781.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Vestmannaeyjum ... 82 66 16 23,8 68 -13 -19,7",19.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"785 Heilbrigðisstofnunin Selfossi 157 128 29 22,5 166 9 5,7",5.7,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"791 Heilbrigðisstofnunin Suðurnesjum... 297 436 139 31,9 186 -110 -59,2",59.2,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Lyf og hjálpartæki... 6.766 5.935 831 14,0 6.825 59 0,9",0.9,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"206 Sjúkratryggingar 6.620 5.807 812 140 6.677 57 0,9",0.9,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"397 Lyfjastofnun .... 146 128 18 14,4 149 2 1,6",1.6,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,"Önnur heilbrigðismál 1.729 1.532 197 12,8 1.783 54 3,0",3.0,,nan
"tryggingamálaráðuneyti 96.361 84.559 — 11.802 14,0 94.848 -1.513 -1,6",Reikningur Reikningur Breyting fjárheimild Frávik,101 Heilbrigðis og tryggingamála-,101.0,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"206 Sjúkratryggingar 348 367 -19 -5,2 348 () 0,0",0.0,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"208 Slysatryggingar 119 131 -13 -9,8 99 -20 -19,7",19.7,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"301 Landlæknir... 189 140 49 35,4 236 47 19,9",19.9,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"311 Héraðslæknir í Reykjavík. 12 22 -10 -46,2 26 15 55,7",55.7,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"315 Héraðslæknir á Norðurlandi eystr: 8 12 4 -33,0 10 2 22,4",22.4,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"378 Læknishéraðasjóður. 2 1 1 63,5 2 1 24,7",24.7,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"399 Heilbrigðismál, ýmis starfsem, 733 544 189 34,8 747 14 1,9",1.9,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"996 Íslenska upplýsingasamfélagið. 22 44 -21 -48,6 25 3 10,5",10.5,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"Almannatryggingar ... 29.530 26.717 2.812 10,5 29.321 -209 -0,7",0.7,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,203 Bætur samkvæmt |,203.0,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"um félagslega aðstoð 6.240 5.823 418 7,2 6.271 3 0,5",0.5,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"204 Lífeyristrygginga 22.395 20.125 2.271 11,3 22.157 -239 11",11.0,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"206 Sjúkratryggingar 213 204 9 4,2 210 -3 -1,2",1.2,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"208 Slysatryggingar.. 510 381 128 33,6 480 -30 -6,2",6.2,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"209 Sjúklingatryggingar 2 (4) 1 8 7 81,4",81.4,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"214 Eftirlaunasjóður aldraðra.................... 171 185 -14 -7,5 195 24 12,5",12.5,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"Velferðarmál 857 825 3 38 750 -106 -14,1",14.1,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"201 Tryggingastofnun ríkisins. 716 747 29 3,9 663 -112 -16,9",16.9,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,"621 Forvarnasjóður. s1 79 2 2,9 87 6 7,",7.0,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,=== PAGE 107 ===,107.0,,nan
"ráðuneyti, aðalskrifstofa 297 272 25 9,1 288 -8 -2,8",,Séryfirlit 2. Gjöld ráðuneyta og stofnana eftir málaflokkum,2.0,,nan
"09 Fjármálaráðuneyti .. 41.963 23.706 18.257 77,0 27.296 14.667 53,7",,"Opinber þjónusta 5.843 5.426 418 7, 6.507 663 10,2",10.2,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"103 Fjársýsla ríkisins. 1.221 245 976 A 1.464 244 16,6",16.6,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"104 Ríkisfjárhirsla.. = 46 46 100,0 = - ER",100.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"199 Ráðstöfunarfé = - - A 11 11  100,0",100.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"201 Ríkisskattstj 799 470 329 70,0 810 11 1,4",1.4,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"202 Skattstofan í Reykjavík 310 299 10 3,5 309 1 -0,2",0.2,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"203 Skattstofa Vesturlands 50 46 4 8,6 49 1 -1,5",1.5,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"204 Skattstofa Vestfjarða .. 30 28 2 6,6 30 (0) 0,3",0.3,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"205 Skattstofa Norðurlands vestra. 32 3 1 3,3 3 (0) -1,0",1.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"206 Skattstofa Norðurlands eystra. 74 69 5 74 74 (0) 0,1",0.1,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"207 Skattstofa Austurlands 38 35 2 6,3 37 (0) -0,7",0.7,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"208 Skattstofa Suðurlands 45 41 3 7, 53 8 15,3",15.3,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"209 Skattstofa Vestmannaeyja. 21 19 2 9,3 19 1 -7,5",7.5,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"211 Skattstofa Reykjaness... 184 164 19 11,9 188 4 2,0",2.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"212 Skatta- og tollamál, ýmis útgjöld. 50 46 3 73 211 162 76,5",76.5,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"214 Yfirskattanefnd.. 90 86 5 5,6 107 17 15,8",15.8,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"215 Skattrannsóknarsti 122 97 25 26,3 122 1 0,6",0.6,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"250 Innheimtukostnaður. 198 190 |) 4,5 159 -39  -24,4",24.4,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"262 Tollstjórinn í Reykjavík 860 877 -17 -2,0 850 -10 -1,2",1.2,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"402 Fasteignamat ríkisins 462 422 40 9,5 502 40 8,0",8.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"901 Framkvæmdasýsla ríkisins 4 21 -16 -79,2 26 22 83,4",83.4,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"905 Ríkiskaup... 3 8 -5 -65,2 11 13 126,2",126.2,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"950 Rekstrarhagræðing - - - a 18 18  100,0",100.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"972 Lánasýsla ríkisins.. 97 50 47 95,3 66 -31  -47,3",47.3,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,980 Rekstrarfélag stjórnarráðs-,980.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"bygginga við Arnarhól. 27 45 -18 -39,2 25 -2 -6,9",6.9,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"981 Ýmsar fasteignir ríkissjóðs. 366 127 239 187,7 394 28 71",71.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"984 Fasteignir ríkissjóðs. 21 (0) 22 a 65 44 67,2",67.2,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"= 1.319 — -1.319 -100,0 = - ER",100.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,= - - 18 18 1000,18.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,995 Skýrsluvélakostnaðui,995.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,996 Íslenska upplýsingasamfélagið -,996.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"999 Ýmis verkefni ........ 314 248 65 26,3 368 54 14,7",14.7,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"Almannatryggingar 9.945 9.358 587 6,3 9.405 -540 -5,7",5.7,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,811 Barnabætur. 4.756 4.559 196 43 4.930 174 35,35.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"821 Vaxtabætur. 5.117 4.721 397 8,4 4.385 -132  -16,7",16.7,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"999 Ýmis verkefni . 73 78 -6 -7,2 90 17 19,3",19.3,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"Önnur útgjöld ríkissjóðs... 26.174 8.922  17.252  193,4 11.385 -14.790",14790.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"381 Lífeyrisskuldbindingar, eftirlaun 14.907 1.239 — 13.668 a 4.781 -10.126",10126.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,385 Mótframlag vegna viðbótar-,385.0,,nan
"101 Fjármálaráðuneyti, aðalskrifstofa. 433 414 19 4,6 489 56 11,5",,"lífeyrissparnaðar launamanna. 568 398 170 42,7 303 -265 — -87,4",87.4,,nan
